timestamp_ms,raw_ax,raw_ay,raw_az,raw_gx,raw_gy,raw_gz,filtered_ax,filtered_ay,filtered_az,filtered_gx,filtered_gy,filtered_gz,roll_deg,pitch_deg,yaw_deg,qx,qy,qz,qw,filter_method
169856,-0.084,-0.251,9.802,0.017,0.064,0.002,-0.084,-0.251,9.802,0.017,0.064,0.002,0.13103363563971787,14.107417710560057,27.966518458752653,-0.02857190090420096,0.11943483848177457,0.23967312165325977,0.9630554296573665,complementary
169956,-0.18,-0.462,9.766,0.046,0.03,0.011,-0.18,-0.462,9.766,0.046,0.03,0.011,0.3326637815704323,14.014893035271077,28.029573508415403,-0.026748912083813425,0.1190641313806166,0.24001870975943068,0.9630676234233657,complementary
170056,-0.108,-0.28,9.737,0.035,0.041,0.049,-0.108,-0.28,9.737,0.035,0.041,0.049,0.4894507563118281,13.977346383804608,28.3101184059318,-0.02564372167919965,0.11901450404394626,0.24222385173901886,0.9625515845991461,complementary
170156,-0.134,-0.079,9.953,0.065,0.041,0.065,-0.134,-0.079,9.953,0.065,0.041,0.065,0.8358107933396406,13.943610191161476,28.68281587422055,-0.02305094473114035,0.11938847869956648,0.2450034989184871,0.961867106526938,complementary
170256,-0.134,0.022,9.91,0.05,0.065,0.06,-0.134,0.022,9.91,0.05,0.065,0.06,1.1022835515485334,14.045070618023814,29.0264631819314,-0.021395020241300543,0.1207454035285301,0.24757357682102543,0.9610775851593099,complementary
170356,-0.28,0.275,9.644,-0.046,0.045,0.081,-0.28,0.275,9.644,-0.046,0.045,0.081,0.8543200498557529,14.05036646212038,29.491065326106767,-0.023973534497700212,0.12015758111844933,0.2517268739923427,0.960010940694685,complementary
170456,-0.048,-0.024,9.579,-0.033,0.05,-0.006,-0.048,-0.024,9.579,-0.033,0.05,-0.006,0.6489021392215935,14.056101936356423,29.456657073370287,-0.025671137222811558,0.11976188388550094,0.2516517771890268,0.9600361800054661,complementary
170556,-0.108,-0.261,9.673,-0.033,0.038,0.0,-0.108,-0.261,9.673,-0.033,0.038,0.0,0.41989021056351816,14.000941888846166,29.456657073370287,-0.027468051570150327,0.11879671385024285,0.2519072568932898,0.9600393642168124,complementary
170656,-0.148,-0.182,9.68,-0.02,0.042,0.001,-0.148,-0.182,9.68,-0.02,0.042,0.001,0.27773118233703836,13.974103248998558,29.462382643366592,-0.028605767836880226,0.11825787239972892,0.25211020170436177,0.9600193913971414,complementary
170756,-0.182,-0.086,9.867,0.009,0.038,0.004,-0.182,-0.086,9.867,0.009,0.038,0.004,0.3126837001787657,13.928947015283919,29.485281918068573,-0.028236926058895103,0.11795087107546398,0.25227917135190475,0.9600236912291696,complementary
170856,-0.163,-0.115,9.931,-0.005,0.07,-0.002,-0.163,-0.115,9.931,-0.005,0.07,-0.002,0.2650417925851905,14.06286766231058,29.473803949092908,-0.028919645666022953,0.11897056941331509,0.25219321354905705,0.9599001201936704,complementary
170956,-0.227,-0.124,10.027,0.014,0.062,-0.048,-0.227,-0.124,10.027,0.014,0.062,-0.048,0.3241273507939899,14.155424298782078,29.198982490553796,-0.02834130373124506,0.11994405482152234,0.24980178081316817,0.9604213994483644,complementary
171056,-0.026,-0.163,9.78,-0.067,0.054,-0.015,-0.026,-0.163,9.78,-0.067,0.054,-0.015,-0.0779498797999214,14.178807873563198,29.11297169418501,-0.031672535793559664,0.11928659230591819,0.24949403896345976,0.9604791949303988,complementary
171156,-0.172,-0.445,10.195,-0.083,0.067,-0.058,-0.172,-0.445,10.195,-0.083,0.067,-0.058,-0.5927033773321874,14.29098208738117,28.780449699122595,-0.03588449806018541,0.11920960506742186,0.24721435920584456,0.9609299836414105,complementary
171256,-0.194,-0.417,9.68,-0.03,0.057,-0.023,-0.194,-0.417,9.68,-0.03,0.057,-0.023,-0.7987343343683054,14.348369816338327,28.64858218745888,-0.037597969906261415,0.11928968040219892,0.24631031823649516,0.9610866724383943,complementary
171356,-0.321,-0.256,9.433,-0.083,0.033,-0.016,-0.321,-0.256,9.433,-0.083,0.033,-0.016,-1.2787250663855965,14.285204637761291,28.557135462095733,-0.04139481585886539,0.117759909182028,0.24605193592323188,0.9611854752532838,complementary
171457,-0.05,-0.548,9.61,-0.022,0.085,-0.03,-0.05,-0.548,9.61,-0.022,0.085,-0.03,-1.4431459877446882,14.487334843044103,28.383588551512716,-0.04302238694073787,0.11916856096050811,0.24473198151204467,0.9612773717953166,complementary
171556,-0.062,-0.476,9.634,0.019,0.04,-0.005,-0.062,-0.476,9.634,0.019,0.04,-0.005,-1.365284145701953,14.427205313588084,28.355240124570145,-0.04221296413631414,0.11884044032641326,0.24442328883222944,0.9614324059850944,complementary
171656,-0.211,-0.555,9.9,-0.034,0.068,0.01,-0.211,-0.555,9.9,-0.034,0.068,0.01,-1.5931351305361543,14.545037603126074,28.412562350575694,-0.04443233539554196,0.11932133979602662,0.24512190361899108,0.9610949161278408,complementary
171756,-0.215,-0.74,9.867,-0.015,0.043,0.033,-0.215,-0.74,9.867,-0.015,0.043,0.033,-1.7314080493443509,14.520909355744765,28.601977238600757,-0.04573750025787641,0.11874747889539464,0.2468574479382027,0.9606604591236105,complementary
171856,-0.072,-0.886,9.845,-0.005,0.042,-0.017,-0.072,-0.886,9.845,-0.005,0.042,-0.017,-1.8276850429140046,14.474528103535048,28.50463186624774,-0.04634584217949833,0.11819021981131488,0.24614735880555924,0.960882205375182,complementary
171956,-0.28,-0.51,9.979,-0.051,0.045,0.015,-0.28,-0.51,9.979,-0.051,0.045,0.015,-2.1356065590579876,14.469479588830506,28.59046152599974,-0.04900500555429607,0.11744931522770552,0.24718418258919092,0.9605749047632257,complementary
172056,-0.249,-0.608,9.744,-0.054,0.041,0.031,-0.249,-0.608,9.744,-0.054,0.041,0.031,-2.4673921094609583,14.439449888883416,28.76802110441825,-0.05190295593977792,0.11640080560066535,0.2490138585897918,0.960077618659269,complementary
172159,-0.134,-0.742,9.67,-0.058,0.074,0.071,-0.134,-0.742,9.67,-0.058,0.074,0.071,-2.8408782507204715,14.594015834948907,29.186583538870444,-0.055786607868911195,0.11668233311400242,0.25288560781123615,0.9588127851064017,complementary
172258,-0.026,-1.089,9.977,-0.018,0.035,0.021,-0.026,-1.089,9.977,-0.018,0.035,0.021,-3.0087642264416274,14.499780500151434,29.3057731539251,-0.05710859791638202,0.11546253156887437,0.2540589566328497,0.9585724064474,complementary
172358,-0.338,-1.008,9.694,0.009,0.05,-0.022,-0.338,-1.008,9.694,0.009,0.05,-0.022,-3.0166091772403854,14.530819906958182,29.179470415944248,-0.05711373276054367,0.11576825776560619,0.2530084008345329,0.9588130584901448,complementary
172458,-0.23,-0.639,9.859,0.005,0.054,0.032,-0.23,-0.639,9.859,0.005,0.054,0.032,-3.0023980574475884,14.569559856033118,29.36249937762367,-0.05726358748761553,0.11603302462180054,0.2545228260350222,0.9583711962346899,complementary
172558,-0.156,-0.864,9.862,0.008,0.045,-0.004,-0.156,-0.864,9.862,0.008,0.045,-0.004,-2.99750804999633,14.549160627654908,29.339557318616734,-0.057155323617873545,0.11588442333825395,0.254327238428197,0.9584475599651675,complementary
172658,-0.278,-0.862,9.797,0.005,0.049,0.006,-0.278,-0.862,9.797,0.005,0.049,0.006,-3.0100255499148783,14.56552633528114,29.37391377119855,-0.05733019902653658,0.11597657948816728,0.2546262540293975,0.9583465719919696,complementary
172758,-0.146,-0.742,9.833,0.006,0.047,0.013,-0.146,-0.742,9.833,0.006,0.047,0.013,-3.0024681294335367,14.554810621338122,29.448320786507153,-0.05731903254977973,0.11586640241947424,0.25524149105813626,0.95819689340988,complementary
172858,-0.259,-0.876,9.857,0.006,0.048,-0.005,-0.259,-0.876,9.857,0.006,0.048,-0.005,-3.01017345964013,14.563955919511832,29.419594513499693,-0.05737425770763765,0.1159402316119321,0.25500851402969743,0.9582466879768669,complementary
172958,-0.163,-0.773,9.835,0.006,0.048,0.022,-0.163,-0.773,9.835,0.006,0.048,0.022,-3.006096503784602,14.561542676166413,29.54583924951411,-0.05746261365012499,0.11586585258663994,0.25606008056338897,0.957969930310309,complementary
173058,-0.218,-0.831,9.807,0.007,0.048,-0.006,-0.218,-0.831,9.807,0.007,0.048,-0.006,-3.003589730002848,14.564689819942556,29.511527958143095,-0.057413808296815604,0.11591500644850028,0.25577050039343197,0.9580442667358299,complementary
173158,-0.146,-0.84,9.821,0.007,0.048,0.017,-0.146,-0.84,9.821,0.007,0.048,0.017,-3.0020489530085372,14.559384699339551,29.608749089355108,-0.057487671309986194,0.11582528180564763,0.25658200458447217,0.9578336738001076,complementary
173266,-0.218,-0.769,9.85,0.003,0.047,0.0,-0.218,-0.769,9.85,0.003,0.047,0.0,-3.013102623028544,14.578067564783886,29.608749089355108,-0.05762084870419716,0.1159569701309905,0.256592006461475,0.9578070583853112,complementary
173365,0.019,-1.583,10.07,0.261,0.114,-0.004,0.019,-1.583,10.07,0.261,0.114,-0.004,-1.6715435387606137,14.922059250969179,29.585917406205155,-0.04713471690705875,0.12184171304725253,0.2549695550842221,0.9580832121501538,complementary
173465,-0.603,-0.57,10.022,0.086,0.087,-0.057,-0.603,-0.57,10.022,0.086,0.087,-0.057,-1.2207437465116804,15.180335332262715,29.259692285481986,-0.043576690623477604,0.12512946143862844,0.25170768583576036,0.9586902162876132,complementary
173567,0.022,-0.397,10.025,0.018,0.071,-0.023,0.022,-0.397,10.025,0.018,0.071,-0.023,-1.1387311493706356,15.28030949884133,29.125456105195248,-0.042960037323937245,0.12619694318300156,0.2504740665277339,0.9589011986234308,complementary
173666,0.081,-0.215,9.694,0.02,0.084,-0.026,0.081,-0.215,9.694,0.02,0.084,-0.026,-1.0301508266337722,15.43223619325835,28.977925303198536,-0.042215786591332315,0.12776073781195152,0.2490867005151558,0.9590885448501061,complementary
173767,-0.455,-0.39,9.807,0.008,0.061,-0.098,-0.455,-0.39,9.807,0.008,0.061,-0.098,-1.0097473391905236,15.522072407371414,28.41170286689129,-0.04160272189474501,0.1287645522891673,0.2443025503510633,0.9602110015494953,complementary
173867,-0.524,-0.737,9.804,-0.034,0.044,-0.036,-0.524,-0.737,9.804,-0.034,0.044,-0.036,-1.2671478011556958,15.52077734453597,28.20454421291204,-0.0435249109108378,0.1282834999063338,0.2428553268089248,0.9605572424496708,complementary
173967,-0.546,-0.455,9.895,-0.019,0.098,-0.026,-0.546,-0.455,9.895,-0.019,0.098,-0.026,-1.4007760084126122,15.82223989063958,28.05597880118061,-0.04510645472341285,0.13058732968016437,0.24170325401046186,0.9604644158270742,complementary
174067,-0.199,-0.488,9.706,0.002,0.09,-0.036,-0.199,-0.488,9.706,0.002,0.09,-0.036,-1.419100616526725,16.03388081303011,27.85000974758873,-0.045462387573826965,0.13240579115313672,0.23995780888833307,0.9606363139808474,complementary
174167,-0.34,-0.601,9.713,0.01,0.046,0.002,-0.34,-0.601,9.713,0.01,0.046,0.002,-1.4053568984745388,16.011433009816606,27.861465395506187,-0.04531403852218853,0.1322416927655714,0.24004222377224607,0.9606448372909631,complementary
174267,-0.373,-0.658,9.831,0.012,0.053,-0.001,-0.373,-0.658,9.831,0.012,0.053,-0.001,-1.3862704249387034,16.032722778667345,27.85572494935787,-0.045191380929366226,0.13246256298767695,0.23996799847451225,0.9606387292861812,complementary
174369,-0.206,-0.5,9.728,0.047,0.066,0.045,-0.206,-0.5,9.728,0.047,0.066,0.045,-1.1481249545846604,16.1143984506212,28.11878142071202,-0.0436704558616434,0.13354629362728893,0.2418796684767444,0.9600794262564065,complementary
174469,-0.304,-0.828,9.754,0.02,0.037,0.066,-0.304,-0.828,9.754,0.02,0.037,0.066,-1.1101365361117317,16.034924628671874,28.495995556495114,-0.0436237154525027,0.13281723782878369,0.24501193463383925,0.9593881928982838,complementary
174569,-0.081,-0.711,9.586,0.063,0.093,0.012,-0.081,-0.711,9.586,0.063,0.093,0.012,-0.8186437463444505,16.246638146157633,28.564824520233113,-0.04171274364450107,0.1351884208110455,0.24519823836944385,0.9590943445755403,complementary
174669,-0.304,-0.584,9.823,0.051,0.026,0.018,-0.304,-0.584,9.823,0.051,0.026,0.018,-0.5838123392297405,16.103140355071883,28.667996166891555,-0.03956327765330886,0.1344533674669446,0.24582166784909984,0.9591291605691137,complementary
174769,-0.766,-0.28,9.862,0.057,0.039,0.035,-0.766,-0.28,9.862,0.057,0.039,0.035,-0.28486907297976577,16.088607851249623,28.868306490718354,-0.0372658315093072,0.13490759361011537,0.2471505893817274,0.9588158244191178,complementary
174876,-0.326,-0.388,9.905,0.056,-0.008,0.017,-0.326,-0.388,9.905,0.056,-0.008,0.017,0.01391625226291381,15.756232825248057,28.972985573786996,-0.034170884664374415,0.13273851570966594,0.24777468189798746,0.9590727522450004,complementary
174976,-0.338,-0.287,9.974,0.029,0.039,0.021,-0.338,-0.287,9.974,0.029,0.039,0.021,0.1425267911142955,15.697549509713772,29.092567624190607,-0.03310575329012495,0.13249090137293984,0.2486445011532675,0.9589192261075601,complementary
175076,-0.271,-0.362,9.713,0.015,0.008,0.013,-0.271,-0.362,9.713,0.015,0.008,0.013,0.1812778534465862,15.460485627607328,29.167094864488988,-0.03235117164651878,0.13057009771263597,0.2492970301471681,0.9590390200801071,complementary
175176,-0.414,-0.472,9.816,0.019,-0.001,0.026,-0.414,-0.472,9.816,0.019,-0.001,0.026,0.22938000424240892,15.193904026384464,29.31613762448113,-0.03153449907832513,0.12840268644505287,0.2505723428162481,0.9590264993717064,complementary
175276,-0.184,-0.326,9.905,-0.006,0.017,0.021,-0.184,-0.326,9.905,-0.006,0.017,0.021,0.15336467180812835,15.006875034382627,29.436611547326187,-0.03189411846305097,0.12663772644965082,0.2517221403387713,0.9589481818692791,complementary
175376,-0.036,-0.488,9.828,0.0,0.028,-0.008,-0.036,-0.488,9.828,0.0,0.028,-0.008,0.09344510273246912,14.867826199326913,29.390869169397963,-0.03203970741248827,0.1253552606557885,0.2514464817012634,0.9591841234168224,complementary
175476,-0.381,-0.362,10.044,-0.014,0.038,0.041,-0.381,-0.362,10.044,-0.014,0.038,0.041,-0.02846767944993346,14.827750008697588,29.62632323439144,-0.03322845143340835,0.12468420896980063,0.25356142882904203,0.9586742511714224,complementary
175576,-0.196,-0.4,9.874,-0.018,0.012,-0.001,-0.196,-0.4,9.874,-0.018,0.012,-0.001,-0.17531453961698754,14.621272723334469,29.620595956847843,-0.03399428094300731,0.12263317587351888,0.2537294661200645,0.9588674835767294,complementary
175676,-0.541,-0.326,10.175,-0.067,-0.034,0.016,-0.541,-0.326,10.175,-0.067,-0.034,0.016,-0.5848297655398026,14.198692118233568,29.712309988494347,-0.036582423926325665,0.11815880194531367,0.2550338855533241,0.9589879775065466,complementary
175776,-0.345,-0.352,9.986,-0.025,-0.005,-0.006,-0.345,-0.352,9.986,-0.025,-0.005,-0.006,-0.7538218841954643,13.926200164533345,29.67794181530792,-0.03735875490151382,0.11551216795133941,0.2549797860630811,0.9592948301677725,complementary
175879,-0.345,-0.419,9.878,-0.051,-0.008,0.013,-0.345,-0.419,9.878,-0.051,-0.008,0.013,-1.0822049536730582,13.641385747347638,29.754649443234662,-0.039553673201342204,0.11236871465698545,0.2560058307281332,0.9593069339558726,complementary
175979,0.096,-0.306,9.953,-0.027,0.016,0.074,0.096,-0.306,9.953,-0.027,0.016,0.074,-1.247010915162498,13.447129933099399,30.1775966132472,-0.04091033142883639,0.1102227590353085,0.2597402713658977,0.9584947989445727,complementary
176079,0.06,-0.752,9.601,-0.043,0.023,0.082,0.06,-0.752,9.601,-0.043,0.023,0.082,-1.5532046192328102,13.300256982229604,30.647655668758055,-0.04358580890478976,0.10812093359491656,0.2639857834016014,0.9574558199428951,complementary
176179,-0.045,-0.838,9.646,-0.027,0.036,0.062,-0.045,-0.838,9.646,-0.027,0.036,0.062,-1.77312852975313,13.241826325248779,31.003081419126545,-0.045622368421365626,0.106984439266707,0.2671691725116208,0.95660522814475,complementary
176279,-0.05,-0.656,9.9,-0.005,0.026,0.063,-0.05,-0.656,9.9,-0.005,0.026,0.063,-1.8415301819842433,13.128596719377484,31.36365549288382,-0.046265753509182585,0.10573364689574499,0.270257100842418,0.9558456859821068,complementary
176379,0.113,-0.57,9.893,-0.008,0.028,0.066,0.113,-0.57,9.893,-0.008,0.028,0.066,-1.915518097021379,13.01001041544099,31.74140517013936,-0.046951390994992626,0.10441466047980248,0.2734903448219991,0.9550372646392742,complementary
176479,0.177,-0.646,9.72,-0.01,0.053,0.006,0.177,-0.646,9.72,-0.01,0.053,0.006,-2.009481958232345,13.027063661203858,31.775837847632303,-0.04780598709626768,0.10431828726107802,0.27386069503201216,0.9548992628844417,complementary
176579,0.259,-0.596,9.845,-0.001,0.027,0.011,0.259,-0.596,9.845,-0.001,0.027,0.011,-2.044176167900923,12.888190953405108,31.83892490356151,-0.04782458835904095,0.103050416605738,0.27443477101593655,0.9548711833766387,complementary
176679,-0.022,-0.745,9.773,0.003,0.036,0.029,-0.022,-0.745,9.773,0.003,0.036,0.029,-2.0736527832633995,12.834895176614493,32.00488244944827,-0.04809281806537645,0.10246564890329338,0.27585017781205434,0.9545127296408444,complementary
176779,-0.041,-0.567,9.79,0.015,0.027,0.063,-0.041,-0.567,9.79,0.015,0.027,0.063,-2.0143547308923124,12.734399722088842,32.36538595369104,-0.04768023333399954,0.10162077445532976,0.2788112056509588,0.9537631389143602,complementary
176879,0.065,-0.596,9.867,0.026,0.038,0.08,0.065,-0.596,9.867,0.026,0.038,0.08,-1.8974294228813688,12.68522500070554,32.823062176764985,-0.04699392679256292,0.10130856870780608,0.28252128324261544,0.9527380905925493,complementary
176979,-0.038,-0.596,9.919,0.025,0.047,0.061,-0.038,-0.596,9.919,0.025,0.047,0.061,-1.7875363707059806,12.70044787488508,33.17341521393879,-0.04642805161162451,0.10156468537289191,0.2853335010253942,0.9519001228601902,complementary
177079,0.235,-0.754,9.826,0.055,0.076,0.075,0.235,-0.754,9.826,0.055,0.076,0.075,-1.5308035296746783,12.845709580875699,33.60298459386111,-0.0450404151434945,0.10324336824842474,0.28864735002982483,0.9507864509116555,complementary
177179,0.45,-0.613,9.96,0.038,0.042,0.024,0.45,-0.613,9.96,0.038,0.042,0.024,-1.3573803161843254,12.772767593058887,33.74036811165701,-0.04354295577618836,0.10302219628658574,0.2896439731258096,0.9505770915114967,complementary
177281,-0.024,-0.184,9.749,0.056,0.068,-0.057,-0.024,-0.184,9.749,0.056,0.068,-0.057,-1.0298687979062526,12.911119357753583,33.40594078068411,-0.04086635868366283,0.1051177586981617,0.286544096076214,0.9514056330178409,complementary
177381,-0.077,-0.342,9.852,0.054,0.079,-0.017,-0.077,-0.342,9.852,0.054,0.079,-0.017,-0.7461994973969046,13.104882112089147,33.30865857392054,-0.03890147584443229,0.10746929110323795,0.2854307109794003,0.9515599486509962,complementary
177481,0.206,-0.335,9.828,0.045,0.083,-0.018,0.206,-0.335,9.828,0.045,0.083,-0.018,-0.5178545526066671,13.284426351404216,33.20561478840336,-0.03735202142924358,0.10956285391734968,0.28431544556915406,0.9517171507057379,complementary
177582,0.105,-0.369,9.835,0.018,0.062,-0.02,0.105,-0.369,9.835,0.018,0.062,-0.02,-0.44859862227776687,13.3573981851399,33.09011601633088,-0.03684603981876915,0.11037806965123445,0.28327109915840215,0.9519540616391801,complementary
177681,0.048,-0.383,9.737,0.035,0.076,-0.005,0.048,-0.383,9.737,0.035,0.076,-0.005,-0.289922741299283,13.507500396795669,33.06172619844194,-0.03587015664928572,0.11202624556765119,0.2828416873417264,0.9519264845919864,complementary
177781,-0.16,-0.304,9.79,0.001,0.058,-0.027,-0.16,-0.304,9.79,0.001,0.058,-0.027,-0.314053060836952,13.583079030135242,32.906390033846655,-0.03610409479098378,0.1126436608609029,0.28155431656529595,0.9522263737319118,complementary
177882,-0.022,-0.323,9.68,0.031,0.085,0.003,-0.022,-0.323,9.68,0.031,0.085,0.003,-0.17181956293102157,13.791596422137069,32.92358965229004,-0.03545076351879175,0.11472052639757198,0.2814983649482285,0.9520194928258943,complementary
177982,0.192,-0.244,9.931,0.002,0.079,-0.095,0.192,-0.244,9.931,0.002,0.079,-0.095,-0.1852499609608171,13.939056940818798,32.37700533490329,-0.035370800673244246,0.11608270022658926,0.27692633395415467,0.9531975234601426,complementary
178081,-0.23,-0.362,9.972,-0.019,0.097,-0.103,-0.23,-0.362,9.972,-0.019,0.097,-0.103,-0.32928588108292456,14.228717765138935,31.789697325986644,-0.036661455901274925,0.11833344427089192,0.2721053457326014,0.9542598254364103,complementary
178181,-0.163,-0.534,9.804,0.003,0.097,-0.005,-0.163,-0.534,9.804,0.003,0.097,-0.005,-0.3682535736797793,14.50609398353342,31.76114016846304,-0.037612697004330564,0.1205602790161927,0.27183235192487226,0.9540218428288687,complementary
178281,0.002,-0.759,9.998,-0.012,0.135,-0.071,0.002,-0.759,9.998,-0.012,0.135,-0.071,-0.5152102715737532,14.97507262745114,31.353639293673574,-0.03950285654580076,0.1242573267715189,0.2684682978577731,0.9544236030786686,complementary
178381,-0.347,-0.311,9.883,0.017,0.02,-0.032,-0.347,-0.311,9.883,0.017,0.02,-0.032,-0.4456207881881311,14.827899456085413,31.170568804443995,-0.03838289813236497,0.12325553974555138,0.2669076053478017,0.9550367297965537,complementary
178481,-0.464,-0.211,9.881,0.004,0.048,0.031,-0.464,-0.211,9.881,0.004,0.048,0.031,-0.4387523451518274,14.853845336406831,31.34767526811297,-0.038576679958867106,0.12342836036849503,0.26836888169132994,0.9545969950507078,complementary
178581,0.093,-0.508,9.926,0.005,0.054,-0.006,0.093,-0.508,9.926,0.005,0.054,-0.006,-0.4604090522566647,14.850185668625958,31.313192347748483,-0.03871142992873859,0.12335879825567882,0.26810592757559665,0.9546744176338947,complementary
178681,-0.323,-0.376,9.84,0.006,0.039,0.006,-0.323,-0.376,9.84,0.006,0.039,0.006,-0.46128152814135526,14.809555924062273,31.3475408499901,-0.03866086365584472,0.12300657608866931,0.2684040147306611,0.9546381538241544,complementary
178781,-0.132,-0.311,9.845,0.005,0.056,0.011,-0.132,-0.311,9.845,0.005,0.056,0.011,-0.4601531888415488,14.843289090474242,31.410592143048806,-0.038798012093964974,0.12326899092917654,0.2689188773790372,0.954453826815136,complementary
178881,-0.189,-0.438,9.881,0.01,0.044,-0.002,-0.189,-0.438,9.881,0.01,0.044,-0.002,-0.4456275476434108,14.815050617838342,31.399148133773693,-0.03859870647312903,0.12307165819992305,0.26881561877894733,0.9545164586883844,complementary
178981,-0.273,-0.362,9.826,0.004,0.053,0.017,-0.273,-0.362,9.826,0.004,0.053,0.017,-0.4564498282984215,14.847973932527115,31.496492809447417,-0.038870549972718306,0.12328761031323744,0.26962902287322893,0.95424809955928,complementary
179081,-0.132,-0.407,9.84,0.009,0.045,-0.001,-0.132,-0.407,9.84,0.009,0.045,-0.001,-0.443983184459422,14.819889978731556,31.490744112430583,-0.03869471841658029,0.12308494715978484,0.26957541517519146,0.9542965524837956,complementary
179181,-0.244,-0.409,9.843,0.005,0.048,0.013,-0.244,-0.409,9.843,0.005,0.048,0.013,-0.45468026691472224,14.820637399928929,31.56502131316383,-0.03886531555857571,0.12304084172492949,0.27020520711639506,0.9541171754880735,complementary
179281,-0.127,-0.371,9.895,0.007,0.046,0.001,-0.127,-0.371,9.895,0.007,0.046,0.001,-0.44918713179677633,14.79744421204545,31.570756076594755,-0.038771235017917974,0.12285868347432267,0.27025339600787013,0.9541308281238768,complementary
179381,-0.256,-0.421,9.826,0.006,0.049,0.008,-0.256,-0.421,9.826,0.006,0.049,0.008,-0.45551922781452975,14.806817558363637,31.61665385498697,-0.038895215488212335,0.122906248721808,0.2706397633601879,0.9540101334501642,complementary
179481,-0.132,-0.474,9.914,-0.011,0.047,0.03,-0.132,-0.474,9.914,-0.011,0.047,0.03,-0.5629759326224526,14.79008605351569,31.788711511123363,-0.0399343598789541,0.12245324182848452,0.27219143543935287,0.9535839097532097,complementary
179583,0.019,-0.397,9.886,-0.107,0.083,-0.009,0.019,-0.397,9.886,-0.107,0.083,-0.009,-1.2075707052802054,14.965154007387877,31.736367864645352,-0.04565469690564134,0.1223985325620759,0.2724017185426327,0.9532741219670892,complementary
179682,0.206,-0.134,10.228,-0.017,0.154,-0.177,0.206,-0.134,10.228,-0.017,0.154,-0.177,-1.2932933747804884,15.502141792880714,30.728498279547964,-0.04651508961560937,0.12707813460344064,0.26398470994223744,0.9549866842320233,complementary
179786,-0.146,-0.862,9.919,-0.102,0.126,-0.119,-0.146,-0.862,9.919,-0.102,0.126,-0.119,-1.9598325090233415,15.941530528315928,30.02244980881648,-0.0522696019720443,0.12952944573036584,0.2587590315794046,0.9557896081118256,complementary
179885,-1.065,-0.172,9.309,-0.0,0.068,-0.002,-1.065,-0.172,9.309,-0.0,0.068,-0.002,-1.9416690687050677,16.133246464584996,30.011044130562986,-0.05253025944210733,0.13117662761781895,0.25861005799234715,0.9555909700886439,complementary
179985,-0.898,-0.63,9.567,-0.022,0.113,-0.07,-0.898,-0.63,9.567,-0.022,0.113,-0.07,-2.101302057208587,16.55165011597725,29.61025231836879,-0.054317723937298834,0.13449986943052675,0.25538046430300376,0.9558975826111419,complementary
180085,-0.438,-0.718,9.914,-0.045,0.062,-0.055,-0.438,-0.718,9.914,-0.045,0.062,-0.055,-2.3948329973102482,16.619369386631583,29.294979324017465,-0.056543773268027855,0.13456703830097122,0.25308391632849925,0.9563697220235216,complementary
180185,-0.357,-0.747,9.754,0.006,0.051,0.06,-0.357,-0.747,9.754,0.006,0.051,0.06,-2.400883655482753,16.614229715574925,29.637653739582937,-0.056985169457383224,0.13434090348788924,0.2559505614631331,0.9556121191145902,complementary
180285,-0.637,-0.824,9.546,-0.035,0.02,0.009,-0.637,-0.824,9.546,-0.035,0.02,0.009,-2.6482196706798518,16.47053170550845,29.689318984351825,-0.05879413783820478,0.13256122037865192,0.256689183949653,0.9555529472775675,complementary
180385,-1.041,-0.716,9.625,-0.021,-0.025,0.016,-1.041,-0.716,9.625,-0.021,-0.025,0.016,-2.7979418155370297,16.123657038587623,29.781128966495793,-0.05938883910701171,0.12927988449666988,0.2576671259959008,0.9557025318764525,complementary
180485,-0.426,-0.871,9.641,-0.021,-0.01,0.074,-0.426,-0.871,9.641,-0.021,-0.01,0.074,-2.963104308049956,15.795400765721988,30.205337699768783,-0.06051407299703748,0.1259419179053848,0.26142179445024066,0.9550577603841763,complementary
180585,-0.086,-0.948,9.61,0.009,-0.043,-0.009,-0.086,-0.948,9.61,0.009,-0.043,-0.009,-2.9660024211818157,15.248361794653372,30.153794660744527,-0.05926773075878561,0.12139245089171183,0.2610447971052946,0.9558278207195389,complementary
180685,0.0,-0.886,9.84,0.031,-0.062,0.003,0.0,-0.886,9.84,0.031,-0.062,0.003,-2.8357842307044496,14.595795277367758,30.170957232241857,-0.05674830692770036,0.11622529867419128,0.26110733632522126,0.9566055971643079,complementary
180785,0.35,-1.049,9.931,0.025,0.012,-0.022,0.35,-1.049,9.931,0.025,0.012,-0.022,-2.7592236682717264,14.331108804634065,30.04491505231746,-0.055394099999729926,0.11424705695209489,0.2599992915821645,0.9572248806000487,complementary
180887,-0.089,-1.188,9.589,0.031,-0.004,-0.08,-0.089,-1.188,9.589,0.031,-0.004,-0.08,-2.667972582876088,14.032162629739526,29.578001134994853,-0.05351162234993341,0.11217139685535543,0.2560295138792188,0.958646427012466,complementary
180986,0.096,-0.658,9.826,0.059,0.007,-0.066,0.096,-0.658,9.826,0.059,0.007,-0.066,-2.3633724276693657,13.77924769612499,29.203758623274336,-0.05004752017292071,0.11089635620544534,0.252621423000446,0.9598852330076371,complementary
